gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
87,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jordan Ayew, Kieran Trippier, Mark Flekken, Mohamed Salah, Ollie Watkins, Son Heung-min, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, Kieran Trippier, Mohamed Salah, Ollie Watkins, Son Heung-min, Trent Alexander-Arnold",Son Heung-min,Mohamed Salah,Dominic Solanke,Julian Alvarez,12.0,0,1,170.83635600226495,,19.0,55.379727873613426,51,46,2.0,48
88,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jordan Ayew, Kieran Trippier, Mark Flekken, Martin Odegaard, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold",Bukayo Saka,Ollie Watkins,Martin Odegaard,Son Heung-min,29.0,0,1,172.9845441601949,,12.0,59.518066247119044,66,49,13.0,62
89,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jarrod Bowen, Kieran Trippier, Mark Flekken, Martin Odegaard, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Daniel Munoz, Dominic Solanke, Jarrod Bowen, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins",Ollie Watkins,Bruno Borges Fernandes,Jarrod Bowen,Jordan Ayew,7.0,0,1,167.35935374705264,,29.0,53.62999564580924,79,63,2.0,65
90,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jarrod Bowen, Kieran Trippier, Mark Flekken, Martin Odegaard, Ollie Watkins, Son Heung-min, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Jarrod Bowen, Kieran Trippier, Martin Odegaard, Ollie Watkins, Son Heung-min",Martin Odegaard,Jarrod Bowen,Son Heung-min,Mohamed Salah,40.0,0,1,169.10061115868393,,7.0,56.11806229685611,46,29,3.0,32
91,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Jarrod Bowen, Kieran Trippier, Mark Flekken, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min, Trent Alexander-Arnold","Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Daniel Munoz, Dominic Solanke, Jarrod Bowen, Mark Flekken, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min",Ollie Watkins,Bukayo Saka,Pedro Porro,Dan Burn,28.0,0,1,169.56373730096135,,40.0,55.81396954074316,60,52,1.0,53
92,"Alexander Isak, Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Daniel Munoz, Erling Haaland, Jarrod Bowen, Kieran Trippier, Mark Flekken, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min, Trent Alexander-Arnold","Alexander Isak, Alisson Ramses Becker, Benjamin White, Bukayo Saka, Erling Haaland, Jarrod Bowen, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min, Trent Alexander-Arnold",Martin Odegaard,Bukayo Saka,Alexander Isak,Dominic Solanke,17.0,0,1,174.4638839826697,,28.0,56.44473495959443,58,44,3.0,47
93,"Alexander Isak, Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Erling Haaland, Jarrod Bowen, Kieran Trippier, Mark Flekken, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min, Timothy Castagne, Trent Alexander-Arnold","Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Erling Haaland, Jarrod Bowen, Mark Flekken, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min, Timothy Castagne",Erling Haaland,Bruno Borges Fernandes,Timothy Castagne,Daniel Munoz,22.0,0,1,177.06960550399012,,17.0,55.105657001013306,46,23,2.0,25
94,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, Jarrod Bowen, Kieran Trippier, Mark Flekken, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min, Timothy Castagne, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dominic Solanke, Erling Haaland, Jarrod Bowen, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min, Trent Alexander-Arnold",Bukayo Saka,Erling Haaland,Dominic Solanke,Alexander Isak,37.0,0,1,178.6442757235644,,22.0,60.047447679996445,32,21,0.0,21
95,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, Kieran Trippier, Mark Flekken, Martin Odegaard, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min, Timothy Castagne, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Dominic Solanke, Erling Haaland, Martin Odegaard, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min, Timothy Castagne",Ollie Watkins,Phil Foden,Phil Foden,Jarrod Bowen,20.0,0,1,178.61219299227304,,37.0,59.14159116897664,58,41,12.0,53
96,"Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dominic Solanke, Eberechi Eze, Erling Haaland, Kieran Trippier, Mark Flekken, Martin Odegaard, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min, Timothy Castagne, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bukayo Saka, Eberechi Eze, Erling Haaland, Martin Odegaard, Ollie Watkins, Phil Foden, Son Heung-min, Timothy Castagne, Trent Alexander-Arnold",Ollie Watkins,Bukayo Saka,Eberechi Eze,Bruno Borges Fernandes,37.0,0,1,176.6038055368889,,20.0,57.58221777414886,51,32,2.0,34
97,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Eberechi Eze, Erling Haaland, Kieran Trippier, Mark Flekken, Martin Odegaard, Ollie Watkins, Pedro Porro, Phil Foden, Timothy Castagne, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Eberechi Eze, Erling Haaland, Kieran Trippier, Martin Odegaard, Ollie Watkins, Phil Foden, Trent Alexander-Arnold",Bukayo Saka,Bruno Borges Fernandes,Bruno Borges Fernandes,Son Heung-min,52.0,0,1,178.7235350010356,,37.0,59.52834502695747,52,48,0.0,48
98,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Eberechi Eze, Erling Haaland, Kieran Trippier, Mark Flekken, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Timothy Castagne, Trent Alexander-Arnold","Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, Kieran Trippier, Mark Flekken, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro",Bukayo Saka,Mohamed Salah,Mohamed Salah,Phil Foden,7.0,0,1,194.90246685214606,,52.0,56.67711786384399,63,31,0.0,31
99,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Dwight McNeil, Erling Haaland, Kieran Trippier, Mark Flekken, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Timothy Castagne, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold",Mohamed Salah,Ollie Watkins,Dwight McNeil,Eberechi Eze,23.0,0,1,220.10088610283876,,7.0,57.70852337421166,46,41,8.0,49
100,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Dwight McNeil, Erling Haaland, James Tarkowski, Kieran Trippier, Mark Flekken, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dwight McNeil, Erling Haaland, James Tarkowski, Martin Odegaard, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold",Mohamed Salah,Dwight McNeil,James Tarkowski,Timothy Castagne,17.0,0,1,215.50727358299184,,23.0,75.92232386833184,84,77,29.0,106
101,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, James Tarkowski, Kieran Trippier, Marcus Rashford, Mark Flekken, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Erling Haaland, Marcus Rashford, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold",Ollie Watkins,Marcus Rashford,Marcus Rashford,Dwight McNeil,2.0,0,1,194.88133862670816,,17.0,81.11639704017847,89,77,15.0,92
102,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, James Tarkowski, Kieran Trippier, Mark Flekken, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pascal Gross, Pedro Porro, Trent Alexander-Arnold","Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, James Tarkowski, Kieran Trippier, Mark Flekken, Martin Odegaard, Ollie Watkins, Pascal Gross",Bukayo Saka,Erling Haaland,Pascal Gross,Marcus Rashford,3.0,0,1,170.95649513467532,,2.0,53.12469179617768,52,23,0.0,23
103,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Dominic Solanke, Erling Haaland, James Tarkowski, Jarrod Bowen, Kieran Trippier, Mark Flekken, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pascal Gross, Pedro Porro, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Dominic Solanke, Erling Haaland, Jarrod Bowen, Martin Odegaard, Mohamed Salah, Pascal Gross, Pedro Porro, Trent Alexander-Arnold",Pascal Gross,Bruno Borges Fernandes,Jarrod Bowen,Bukayo Saka,31.0,0,1,178.4483609135359,,3.0,57.91645090385125,59,48,0.0,48
104,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Dominic Solanke, Erling Haaland, James Tarkowski, Jarrod Bowen, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pascal Gross, Pedro Porro, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Erling Haaland, Jarrod Bowen, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pascal Gross, Pedro Porro, Trent Alexander-Arnold",Mohamed Salah,Erling Haaland,Jose Malheiro de Sa,Mark Flekken,32.0,0,1,181.63668742859613,,31.0,57.44861685327622,61,46,15.0,61
105,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Dominic Solanke, Erling Haaland, James Tarkowski, Jarrod Bowen, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Ollie Watkins, Pascal Gross, Pedro Porro, Phil Foden, Trent Alexander-Arnold","Benjamin White, Bruno Borges Fernandes, Dominic Solanke, Erling Haaland, James Tarkowski, Jarrod Bowen, Jose Malheiro de Sa, Martin Odegaard, Pascal Gross, Pedro Porro, Phil Foden",Erling Haaland,Bruno Borges Fernandes,Phil Foden,Mohamed Salah,78.0,0,1,178.1742458848598,,32.0,58.63445166626895,41,41,7.0,48
106,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, James Tarkowski, Jarrod Bowen, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Ollie Watkins, Pedro Porro, Phil Foden, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Ollie Watkins, Phil Foden, Trent Alexander-Arnold",Bukayo Saka,Erling Haaland,Bukayo Saka,Pascal Gross,41.0,0,1,119.32761721966848,,78.0,61.193111740186616,24,16,8.0,24
107,"Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Erling Haaland, James Tarkowski, Jarrod Bowen, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min, Trent Alexander-Arnold","Alisson Ramses Becker, Benjamin White, Bruno Borges Fernandes, Bukayo Saka, Erling Haaland, Jarrod Bowen, Martin Odegaard, Ollie Watkins, Pedro Porro, Son Heung-min, Trent Alexander-Arnold",Bukayo Saka,Ollie Watkins,Son Heung-min,Phil Foden,36.0,0,1,56.82118546772474,,41.0,56.82118546772474,29,18,1.0,19
