gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw
87,"Aaron Wan-Bissaka, Alexander Isak, Ashley Young, Bruno Borges Fernandes, Harry Wilson, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Murillo Santiago Costa dos Santos, Ola Aina","Aaron Wan-Bissaka, Alexander Isak, Ashley Young, Bruno Borges Fernandes, Harry Wilson, Joao Pedro Junqueira de Jesus, Jordan Pickford, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Murillo Santiago Costa dos Santos",Bruno Borges Fernandes,Mohamed Salah,Joao Pedro Junqueira de Jesus,Dominic Solanke,228.0,0,1,1474.1349999999995,,205.0,125.436
88,"Aaron Wan-Bissaka, Ashley Young, Bukayo Saka, James Maddison, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Jordan Pickford, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Murillo Santiago Costa dos Santos, Nicolas Jackson, Ola Aina, Pedro Porro","Aaron Wan-Bissaka, Ashley Young, Bukayo Saka, James Maddison, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nicolas Jackson, Pedro Porro",Matheus Santos Carneiro Da Cunha,James Maddison,"Bukayo Saka, James Maddison, Nicolas Jackson, Pedro Porro","Alexander Isak, Bruno Borges Fernandes, Harry Wilson, Josko Gvardiol",202.0,3,1,1487.7479999999994,,228.0,143.625
89,"Ashley Young, Bukayo Saka, Cole Palmer, Daniel Munoz, Francisco Evanilson de Lima Barbosa, Jordan Pickford, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Murillo Santiago Costa dos Santos, Ola Aina","Bukayo Saka, Cole Palmer, Daniel Munoz, Francisco Evanilson de Lima Barbosa, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Matz Sels, Mohamed Salah, Ola Aina",Kevin Schade,Justin Kluivert,"Cole Palmer, Daniel Munoz, Francisco Evanilson de Lima Barbosa, Joshua Zirkzee, Kevin Schade, Marc Cucurella Saseta","Aaron Wan-Bissaka, James Maddison, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Nicolas Jackson, Pedro Porro",179.0,5,1,1478.8199999999993,,202.0,154.08
90,"Alex Iwobi, Alexander Isak, Ashley Young, Bilal El Khannouss, Cole Palmer, Daniel Munoz, Dean Huijsen, Jordan Pickford, Jurrien Timber, Kevin De Bruyne, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Ollie Watkins, William Saliba","Alex Iwobi, Alexander Isak, Ashley Young, Bilal El Khannouss, Dean Huijsen, Jordan Pickford, Jurrien Timber, Kevin De Bruyne, Mohamed Salah, Ollie Watkins, William Saliba",Mohamed Salah,Alex Iwobi,"Alex Iwobi, Alexander Isak, Bilal El Khannouss, Dean Huijsen, Jurrien Timber, Kevin De Bruyne, Ollie Watkins, William Saliba","Bukayo Saka, Francisco Evanilson de Lima Barbosa, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Murillo Santiago Costa dos Santos, Ola Aina",128.0,7,1,1496.8529999999992,,179.0,140.602
91,"Alexander Isak, Bryan Mbeumo, Cole Palmer, Dango Ouattara, Daniel Munoz, Dean Huijsen, Jamie Vardy, Jarrod Bowen, Jordan Pickford, Jurrien Timber, Matheus Santos Carneiro Da Cunha, Matz Sels, Morgan Gibbs-White, Nikola Milenkovic, William Saliba","Alexander Isak, Bryan Mbeumo, Cole Palmer, Dango Ouattara, Daniel Munoz, Jamie Vardy, Jarrod Bowen, Matz Sels, Morgan Gibbs-White, Nikola Milenkovic, William Saliba",Cole Palmer,Bryan Mbeumo,"Bryan Mbeumo, Dango Ouattara, Jamie Vardy, Jarrod Bowen, Morgan Gibbs-White, Nikola Milenkovic","Alex Iwobi, Ashley Young, Bilal El Khannouss, Kevin De Bruyne, Mohamed Salah, Ollie Watkins",230.0,5,1,1497.768999999999,,128.0,112.33100000000002
92,"Alexander Isak, Cole Palmer, Dean Huijsen, Ismaila Sarr, Jacob Murphy, James Maddison, Jamie Vardy, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Nikola Milenkovic, Son Heung-min, Trevoh Chalobah","Alexander Isak, Ismaila Sarr, Jacob Murphy, James Maddison, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Nikola Milenkovic, Son Heung-min, Trevoh Chalobah",Ismaila Sarr,James Maddison,"Ismaila Sarr, Jacob Murphy, James Maddison, Lewis Hall, Son Heung-min, Trevoh Chalobah","Bryan Mbeumo, Dango Ouattara, Daniel Munoz, Jarrod Bowen, Morgan Gibbs-White, William Saliba",233.0,5,1,1508.9869999999996,,230.0,124.541
93,"Alexander Isak, Cole Palmer, Dean Huijsen, Dominik Szoboszlai, Gabriel Fernando de Jesus, Jacob Murphy, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, Trevoh Chalobah","Alexander Isak, Dean Huijsen, Dominik Szoboszlai, Gabriel Fernando de Jesus, Jacob Murphy, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina",Mohamed Salah,Dominik Szoboszlai,"Dominik Szoboszlai, Gabriel Fernando de Jesus, Mohamed Salah, Morgan Rogers, Ola Aina","Ismaila Sarr, James Maddison, Jamie Vardy, Nikola Milenkovic, Son Heung-min",200.0,4,1,1508.0249999999996,,233.0,156.73499999999999
94,"Alexander Isak, Cole Palmer, Dean Huijsen, Dominik Szoboszlai, Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, Trevoh Chalobah","Alexander Isak, Cole Palmer, Dean Huijsen, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Ola Aina, Trevoh Chalobah",Joelinton Cassio Apolinario de Lira,Matheus Santos Carneiro Da Cunha,Joelinton Cassio Apolinario de Lira,Jacob Murphy,190.0,0,1,1469.8449999999996,,200.0,110.23
95,"Alexander Isak, Chris Wood, Cole Palmer, Dean Huijsen, Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Lewis Hall, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold, Trevoh Chalobah","Chris Wood, Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Lewis Hall, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold, Trevoh Chalobah",Mohamed Salah,Trent Alexander-Arnold,"Chris Wood, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold","Dominik Szoboszlai, Jurrien Timber, Matheus Santos Carneiro Da Cunha",180.0,2,1,1482.1809999999991,,190.0,135.581
96,"Alexander Isak, Amad Diallo, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Huijsen, Jordan Pickford, Lewis Hall, Lisandro Martinez, Matz Sels, Milos Kerkez, Phil Foden, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold","Amad Diallo, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Huijsen, Lisandro Martinez, Matz Sels, Milos Kerkez, Phil Foden, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira",Bryan Mbeumo,Raul Jimenez,"Amad Diallo, Bryan Mbeumo, Lisandro Martinez, Milos Kerkez, Phil Foden, Raul Jimenez","Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Mohamed Salah, Morgan Rogers, Ola Aina, Trevoh Chalobah",227.0,5,1,1446.7699999999993,,180.0,116.38000000000002
97,"Alex Iwobi, Alexander Isak, Amad Diallo, Chris Wood, Cole Palmer, Jean-Philippe Mateta, Jordan Pickford, Kaoru Mitoma, Lewis Hall, Lisandro Martinez, Marc Guehi, Martin Dubravka, Maxence Lacroix, Phil Foden, Trent Alexander-Arnold","Alex Iwobi, Alexander Isak, Amad Diallo, Chris Wood, Cole Palmer, Kaoru Mitoma, Lewis Hall, Marc Guehi, Martin Dubravka, Maxence Lacroix, Phil Foden",Amad Diallo,Alexander Isak,"Alex Iwobi, Jean-Philippe Mateta, Kaoru Mitoma, Marc Guehi, Martin Dubravka, Maxence Lacroix","Bryan Mbeumo, Dean Huijsen, Matz Sels, Milos Kerkez, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira",241.0,5,1,1452.9869999999992,,227.0,135.691
98,"Alexander Isak, Chris Wood, Ederson Santana de Moraes, Jean-Philippe Mateta, Jordan Pickford, Justin Kluivert, Kaoru Mitoma, Lewis Hall, Lisandro Martinez, Marc Guehi, Mateo Kovacic, Maxence Lacroix, Phil Foden, Trent Alexander-Arnold, Yankuba Minteh","Chris Wood, Ederson Santana de Moraes, Jean-Philippe Mateta, Justin Kluivert, Kaoru Mitoma, Marc Guehi, Mateo Kovacic, Maxence Lacroix, Phil Foden, Trent Alexander-Arnold, Yankuba Minteh",Justin Kluivert,Phil Foden,"Ederson Santana de Moraes, Justin Kluivert, Mateo Kovacic, Yankuba Minteh","Alex Iwobi, Amad Diallo, Cole Palmer, Martin Dubravka",300.0,3,1,1317.2959999999994,,241.0,147.95000000000002
99,"Alexander Isak, Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, Ederson Santana de Moraes, James Tarkowski, Jean-Philippe Mateta, Jordan Pickford, Justin Kluivert, Lisandro Martinez, Maxence Lacroix, Phil Foden, Trent Alexander-Arnold, William Saliba, Yankuba Minteh","Alexander Isak, Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, Ederson Santana de Moraes, James Tarkowski, Justin Kluivert, Lisandro Martinez, Phil Foden, Trent Alexander-Arnold, William Saliba",Dango Ouattara,Cody Gakpo,"Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, James Tarkowski, William Saliba","Chris Wood, Kaoru Mitoma, Lewis Hall, Marc Guehi, Mateo Kovacic",287.0,4,1,1169.3459999999993,,300.0,133.62
100,"Anthony Elanga, Chris Wood, Daniel Munoz, Dominik Szoboszlai, Ederson Santana de Moraes, James Tarkowski, Jean-Philippe Mateta, Jordan Pickford, Maxence Lacroix, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal, Trent Alexander-Arnold, William Saliba, Yankuba Minteh","Anthony Elanga, Chris Wood, Daniel Munoz, James Tarkowski, Jean-Philippe Mateta, Jordan Pickford, Maxence Lacroix, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal, Trent Alexander-Arnold",Mohamed Salah,Norberto Bercique Gomes Betuncal,"Anthony Elanga, Chris Wood, Daniel Munoz, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal","Alexander Isak, Cody Gakpo, Dango Ouattara, Justin Kluivert, Lisandro Martinez, Phil Foden",282.0,5,1,1035.7259999999994,,287.0,175.162
101,"Chris Wood, Daniel Munoz, Djed Spence, Dominik Szoboszlai, Ederson Santana de Moraes, Jordan Pickford, Maxence Lacroix, Mikel Merino, Mohamed Salah, Norberto Bercique Gomes Betuncal, Ollie Watkins, Ryan Christie, Trent Alexander-Arnold, William Saliba, Yankuba Minteh","Chris Wood, Djed Spence, Ederson Santana de Moraes, Mikel Merino, Mohamed Salah, Norberto Bercique Gomes Betuncal, Ollie Watkins, Ryan Christie, Trent Alexander-Arnold, William Saliba, Yankuba Minteh",Mohamed Salah,Yankuba Minteh,"Djed Spence, Mikel Merino, Ollie Watkins, Ryan Christie","Anthony Elanga, James Tarkowski, Jean-Philippe Mateta, Morgan Gibbs-White",279.0,3,1,860.5639999999996,,282.0,141.546
102,"Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Dean Henderson, Djed Spence, Dominik Szoboszlai, Ederson Santana de Moraes, Joao Pedro Junqueira de Jesus, Maxence Lacroix, Mohamed Salah, Ollie Watkins, William Saliba","Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Dean Henderson, Dominik Szoboszlai, Joao Pedro Junqueira de Jesus, Maxence Lacroix, Mohamed Salah",Brennan Johnson,Bryan Mbeumo,"Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Dean Henderson, Joao Pedro Junqueira de Jesus","Chris Wood, Jordan Pickford, Mikel Merino, Norberto Bercique Gomes Betuncal, Ryan Christie, Trent Alexander-Arnold, Yankuba Minteh",221.0,6,1,719.0179999999997,,279.0,121.49200000000002
103,"Bruno Borges Fernandes, Dean Henderson, Dominik Szoboszlai, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos, Ollie Watkins, William Saliba","Bruno Borges Fernandes, Dominik Szoboszlai, Ederson Santana de Moraes, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Murillo Santiago Costa dos Santos, William Saliba",Jaden Philogene-Bidace,Ismaila Sarr,"Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Levi Colwill, Marc Cucurella Saseta, Murillo Santiago Costa dos Santos","Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bryan Mbeumo, Daniel Munoz, Djed Spence, Maxence Lacroix",289.0,6,1,597.5259999999997,,221.0,115.58600000000001
104,"Bruno Borges Fernandes, Bruno Guimaraes Rodriguez Moura, Dean Henderson, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos, Ollie Watkins, William Saliba","Bruno Borges Fernandes, Bruno Guimaraes Rodriguez Moura, Dean Henderson, Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos, Ollie Watkins",Mohamed Salah,Marc Cucurella Saseta,Bruno Guimaraes Rodriguez Moura,Dominik Szoboszlai,292.0,0,1,481.9399999999998,,289.0,127.542
105,"Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jake O'Brien, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Mikel Merino, Morgan Rogers, Murillo Santiago Costa dos Santos, Nikola Milenkovic, Omar Marmoush, William Saliba","Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Jake O'Brien, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Mikel Merino, Nikola Milenkovic, Omar Marmoush, William Saliba",Bruno Borges Fernandes,Anthony Elanga,"Anthony Elanga, Bernd Leno, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Mikel Merino, Morgan Rogers, Nikola Milenkovic, Omar Marmoush","Bruno Guimaraes Rodriguez Moura, Dean Henderson, Ismaila Sarr, Jaden Philogene-Bidace, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Ollie Watkins",389.0,8,1,350.39799999999997,,292.0,116.625
106,"Anthony Elanga, Bernd Leno, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jake O'Brien, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Marco Asensio, Mikel Merino, Morgan Rogers, Murillo Santiago Costa dos Santos, Nikola Milenkovic, Omar Marmoush, William Saliba","Anthony Elanga, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jorgen Strand Larsen, Jurrien Timber, Marco Asensio, Mikel Merino, Morgan Rogers, Murillo Santiago Costa dos Santos, Nikola Milenkovic, Omar Marmoush",Marco Asensio,Anthony Elanga,Marco Asensio,Bruno Borges Fernandes,414.0,0,1,233.77299999999997,,389.0,110.142
107,"Alex Iwobi, Andre Onana, Brennan Johnson, Ederson Santana de Moraes, Fabian Schar, Francisco Evanilson de Lima Barbosa, Jacob Murphy, Jorgen Strand Larsen, Morgan Rogers, Nikola Milenkovic, Omar Marmoush, Pablo Sarabia, Reece James, Tino Livramento, William Saliba","Alex Iwobi, Andre Onana, Brennan Johnson, Fabian Schar, Francisco Evanilson de Lima Barbosa, Jacob Murphy, Jorgen Strand Larsen, Morgan Rogers, Pablo Sarabia, Reece James, Tino Livramento",Brennan Johnson,Jacob Murphy,"Alex Iwobi, Andre Onana, Brennan Johnson, Fabian Schar, Jacob Murphy, Pablo Sarabia, Reece James, Tino Livramento","Anthony Elanga, Bernd Leno, Jake O'Brien, Jean-Ricner Bellegarde, Jurrien Timber, Marco Asensio, Mikel Merino, Murillo Santiago Costa dos Santos",423.0,7,1,119.631,,414.0,119.631
