gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw
88,"Aaron Wan-Bissaka, Alexander Isak, Bukayo Saka, Emerson Palmieri dos Santos, Ismaila Sarr, James Maddison, James Tarkowski, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Ola Aina, Pedro Porro","Aaron Wan-Bissaka, Bukayo Saka, Emerson Palmieri dos Santos, Ismaila Sarr, James Maddison, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro",Matheus Santos Carneiro Da Cunha,James Maddison,"Ismaila Sarr, James Maddison, Pedro Porro","Bruno Borges Fernandes, Emile Smith Rowe, Rayan Ait-Nouri",241.0,2,1,440.33699999999993,,238.0,148.68
89,"Aaron Wan-Bissaka, Alexander Isak, Bukayo Saka, Cole Palmer, Daniel Munoz, Emerson Palmieri dos Santos, Francisco Evanilson de Lima Barbosa, Jordan Pickford, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Matz Sels, Mohamed Salah, Ola Aina","Bukayo Saka, Cole Palmer, Daniel Munoz, Francisco Evanilson de Lima Barbosa, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Matz Sels, Mohamed Salah, Ola Aina",Kevin Schade,Justin Kluivert,"Cole Palmer, Daniel Munoz, Francisco Evanilson de Lima Barbosa, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta","Ismaila Sarr, James Maddison, James Tarkowski, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Matheus Santos Carneiro Da Cunha, Pedro Porro",216.0,6,1,404.0209999999999,,241.0,150.086
90,"Alex Iwobi, Alexander Isak, Ashley Young, Bilal El Khannouss, Cole Palmer, Daniel Munoz, Dean Huijsen, Francisco Evanilson de Lima Barbosa, Jordan Pickford, Jurrien Timber, Kevin De Bruyne, Matz Sels, Mohamed Salah, Ollie Watkins, William Saliba","Alex Iwobi, Alexander Isak, Ashley Young, Bilal El Khannouss, Dean Huijsen, Jordan Pickford, Jurrien Timber, Kevin De Bruyne, Mohamed Salah, Ollie Watkins, William Saliba",Mohamed Salah,William Saliba,"Alex Iwobi, Ashley Young, Bilal El Khannouss, Dean Huijsen, Jurrien Timber, Kevin De Bruyne, Ollie Watkins, William Saliba","Aaron Wan-Bissaka, Bukayo Saka, Emerson Palmieri dos Santos, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Ola Aina",187.0,7,1,379.50499999999994,,216.0,140.602
91,"Alexander Isak, Bryan Mbeumo, Cole Palmer, Dango Ouattara, Daniel Munoz, Dean Huijsen, Emiliano Martinez Romero, Francisco Evanilson de Lima Barbosa, Jamie Vardy, Jarrod Bowen, Jordan Pickford, Jurrien Timber, Morgan Gibbs-White, Nikola Milenkovic, William Saliba","Alexander Isak, Bryan Mbeumo, Cole Palmer, Dango Ouattara, Daniel Munoz, Emiliano Martinez Romero, Jamie Vardy, Jarrod Bowen, Morgan Gibbs-White, Nikola Milenkovic, William Saliba",Cole Palmer,Morgan Gibbs-White,"Bryan Mbeumo, Dango Ouattara, Emiliano Martinez Romero, Jamie Vardy, Jarrod Bowen, Morgan Gibbs-White, Nikola Milenkovic","Alex Iwobi, Ashley Young, Bilal El Khannouss, Kevin De Bruyne, Matz Sels, Mohamed Salah, Ollie Watkins",286.0,6,1,395.6649999999999,,187.0,112.33200000000002
92,"Alexander Isak, Cole Palmer, Dean Huijsen, Emiliano Martinez Romero, Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Jacob Murphy, James Maddison, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Nikola Milenkovic, Son Heung-min, Tyrick Mitchell","Alexander Isak, Ismaila Sarr, Jacob Murphy, James Maddison, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Nikola Milenkovic, Son Heung-min, Tyrick Mitchell",Ismaila Sarr,James Maddison,"Ismaila Sarr, Jacob Murphy, James Maddison, Lewis Hall, Matheus Santos Carneiro Da Cunha, Son Heung-min, Tyrick Mitchell","Bryan Mbeumo, Dango Ouattara, Daniel Munoz, Jamie Vardy, Jarrod Bowen, Morgan Gibbs-White, William Saliba",270.0,6,1,393.58399999999983,,286.0,122.542
93,"Alexander Isak, Cole Palmer, Dean Huijsen, Dominik Szoboszlai, Emiliano Martinez Romero, Gabriel Fernando de Jesus, Jacob Murphy, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Morgan Rogers, Ola Aina, Tyrick Mitchell","Alexander Isak, Dean Huijsen, Dominik Szoboszlai, Gabriel Fernando de Jesus, Jacob Murphy, Jordan Pickford, Lewis Hall, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Morgan Rogers, Ola Aina",Mohamed Salah,Alexander Isak,"Dominik Szoboszlai, Gabriel Fernando de Jesus, Mohamed Salah, Morgan Rogers, Ola Aina","Francisco Evanilson de Lima Barbosa, Ismaila Sarr, James Maddison, Nikola Milenkovic, Son Heung-min",242.0,4,1,404.50699999999983,,270.0,156.74599999999998
94,"Alexander Isak, Cole Palmer, Dean Huijsen, Dominik Szoboszlai, Emiliano Martinez Romero, Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Morgan Rogers, Ola Aina, Tyrick Mitchell","Alexander Isak, Cole Palmer, Dean Huijsen, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Ola Aina, Tyrick Mitchell",Joelinton Cassio Apolinario de Lira,Matheus Santos Carneiro Da Cunha,Joelinton Cassio Apolinario de Lira,Jacob Murphy,232.0,0,1,372.1319999999999,,242.0,111.23
95,"Alexander Isak, Chris Wood, Cole Palmer, Dean Huijsen, Emiliano Martinez Romero, Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Lewis Hall, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold, Tyrick Mitchell","Alexander Isak, Chris Wood, Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Lewis Hall, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold",Mohamed Salah,Trent Alexander-Arnold,"Chris Wood, Matz Sels, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold","Dominik Szoboszlai, Jordan Pickford, Jurrien Timber, Matheus Santos Carneiro Da Cunha",224.0,3,1,391.5439999999999,,232.0,128.531
96,"Alexander Isak, Amad Diallo, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Huijsen, Emiliano Martinez Romero, Matz Sels, Milos Kerkez, Ola Aina, Phil Foden, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold, Tyrick Mitchell","Amad Diallo, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Huijsen, Matz Sels, Milos Kerkez, Ola Aina, Phil Foden, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira",Bryan Mbeumo,Savio 'Savinho' Moreira de Oliveira,"Amad Diallo, Bryan Mbeumo, Milos Kerkez, Phil Foden, Raul Jimenez","Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Lewis Hall, Mohamed Salah, Morgan Rogers",267.0,4,1,406.04299999999995,,224.0,119.38000000000002
97,"Alex Iwobi, Alexander Isak, Amad Diallo, Antonee Robinson, Chris Wood, Ederson Santana de Moraes, Emiliano Martinez Romero, Jean-Philippe Mateta, Justin Kluivert, Kaoru Mitoma, Marc Guehi, Milos Kerkez, Phil Foden, Trent Alexander-Arnold, Tyrick Mitchell","Alex Iwobi, Alexander Isak, Amad Diallo, Antonee Robinson, Chris Wood, Emiliano Martinez Romero, Justin Kluivert, Kaoru Mitoma, Marc Guehi, Phil Foden, Tyrick Mitchell",Amad Diallo,Alexander Isak,"Alex Iwobi, Antonee Robinson, Ederson Santana de Moraes, Jean-Philippe Mateta, Justin Kluivert, Kaoru Mitoma, Marc Guehi","Bryan Mbeumo, Cole Palmer, Dean Huijsen, Matz Sels, Ola Aina, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira",328.0,6,1,421.35999999999996,,267.0,124.691
98,"Alexander Isak, Amad Diallo, Antonee Robinson, Chris Wood, Ederson Santana de Moraes, Emiliano Martinez Romero, Jean-Philippe Mateta, Justin Kluivert, Kaoru Mitoma, Marc Guehi, Mateo Kovacic, Milos Kerkez, Phil Foden, Trent Alexander-Arnold, Tyrick Mitchell","Antonee Robinson, Chris Wood, Ederson Santana de Moraes, Jean-Philippe Mateta, Justin Kluivert, Kaoru Mitoma, Marc Guehi, Mateo Kovacic, Milos Kerkez, Phil Foden, Trent Alexander-Arnold",Justin Kluivert,Phil Foden,Mateo Kovacic,Alex Iwobi,333.0,0,1,462.83,,328.0,155.972
99,"Alexander Isak, Chris Wood, Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, Ederson Santana de Moraes, Emiliano Martinez Romero, James Tarkowski, Jarrad Branthwaite, Justin Kluivert, Kaoru Mitoma, Lisandro Martinez, Phil Foden, Trent Alexander-Arnold, William Saliba","Alexander Isak, Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, Ederson Santana de Moraes, James Tarkowski, Jarrad Branthwaite, Justin Kluivert, Lisandro Martinez, Phil Foden, William Saliba",Dango Ouattara,Cody Gakpo,"Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, James Tarkowski, Jarrad Branthwaite, Lisandro Martinez, William Saliba","Amad Diallo, Antonee Robinson, Jean-Philippe Mateta, Marc Guehi, Mateo Kovacic, Milos Kerkez, Tyrick Mitchell",320.0,6,1,441.435,,333.0,128.662
100,"Alexander Isak, Alisson Ramses Becker, Anthony Elanga, Chris Wood, Daniel Munoz, Djed Spence, Ederson Santana de Moraes, James Tarkowski, Jarrad Branthwaite, Jean-Ricner Bellegarde, Kaoru Mitoma, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal, Trent Alexander-Arnold","Alisson Ramses Becker, Anthony Elanga, Chris Wood, Daniel Munoz, Djed Spence, James Tarkowski, Jarrad Branthwaite, Jean-Ricner Bellegarde, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal",Mohamed Salah,Norberto Bercique Gomes Betuncal,"Alisson Ramses Becker, Anthony Elanga, Daniel Munoz, Djed Spence, Jean-Ricner Bellegarde, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal","Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, Emiliano Martinez Romero, Justin Kluivert, Lisandro Martinez, Phil Foden, William Saliba",317.0,7,1,437.19799999999987,,320.0,167.18099999999998
101,"Alexander Isak, Alisson Ramses Becker, Chris Wood, Daniel Munoz, Djed Spence, Ederson Santana de Moraes, Jarrad Branthwaite, Kaoru Mitoma, Mikel Merino, Mohamed Salah, Nathan Collins, Ollie Watkins, Ryan Christie, Trent Alexander-Arnold, Yankuba Minteh","Chris Wood, Djed Spence, Ederson Santana de Moraes, Kaoru Mitoma, Mikel Merino, Mohamed Salah, Nathan Collins, Ollie Watkins, Ryan Christie, Trent Alexander-Arnold, Yankuba Minteh",Mohamed Salah,Yankuba Minteh,"Mikel Merino, Nathan Collins, Ollie Watkins, Ryan Christie, Yankuba Minteh","Anthony Elanga, James Tarkowski, Jean-Ricner Bellegarde, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal",288.0,4,1,392.5719999999999,,317.0,141.531
102,"Aaron Wan-Bissaka, Alexander Isak, Alisson Ramses Becker, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Djed Spence, Dominik Szoboszlai, Ederson Santana de Moraes, Joao Pedro Junqueira de Jesus, Mohamed Salah, Nathan Collins, Ollie Watkins, Tosin Adarabioyo","Aaron Wan-Bissaka, Alexander Isak, Alisson Ramses Becker, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Djed Spence, Dominik Szoboszlai, Joao Pedro Junqueira de Jesus, Mohamed Salah",Mohamed Salah,Bryan Mbeumo,"Aaron Wan-Bissaka, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Dominik Szoboszlai, Joao Pedro Junqueira de Jesus, Tosin Adarabioyo","Chris Wood, Jarrad Branthwaite, Kaoru Mitoma, Mikel Merino, Ryan Christie, Trent Alexander-Arnold, Yankuba Minteh",277.0,6,1,368.6189999999999,,288.0,122.471
103,"Bruno Borges Fernandes, Dominik Szoboszlai, Ederson Santana de Moraes, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Mads Hermansen, Marc Cucurella Saseta, Mohamed Salah, Nikola Milenkovic, Ollie Watkins, Tosin Adarabioyo, Yoane Wissa","Bruno Borges Fernandes, Dominik Szoboszlai, Ederson Santana de Moraes, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Tosin Adarabioyo, Yoane Wissa",Jaden Philogene-Bidace,Ismaila Sarr,"Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Levi Colwill, Mads Hermansen, Marc Cucurella Saseta, Nikola Milenkovic, Yoane Wissa","Aaron Wan-Bissaka, Alexander Isak, Alisson Ramses Becker, Brennan Johnson, Bryan Mbeumo, Daniel Munoz, Djed Spence, Nathan Collins",347.0,7,1,370.7629999999999,,277.0,115.59
104,"Bruno Borges Fernandes, Bruno Guimaraes Rodriguez Moura, Ederson Santana de Moraes, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Mads Hermansen, Marc Cucurella Saseta, Mohamed Salah, Nikola Milenkovic, Ollie Watkins, Tosin Adarabioyo, Yoane Wissa","Bruno Borges Fernandes, Bruno Guimaraes Rodriguez Moura, Ismaila Sarr, Joao Pedro Junqueira de Jesus, Levi Colwill, Mads Hermansen, Marc Cucurella Saseta, Mohamed Salah, Nikola Milenkovic, Ollie Watkins, Tosin Adarabioyo",Mohamed Salah,Marc Cucurella Saseta,Bruno Guimaraes Rodriguez Moura,Dominik Szoboszlai,350.0,0,1,354.34999999999997,,347.0,124.542
105,"Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Diogo Dalot Teixeira, Ederson Santana de Moraes, Jake O'Brien, Jorgen Strand Larsen, Jurrien Timber, Levi Colwill, Marco Asensio, Mikel Merino, Morgan Rogers, Nikola Milenkovic, Omar Marmoush, Yoane Wissa","Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Diogo Dalot Teixeira, Jake O'Brien, Jorgen Strand Larsen, Jurrien Timber, Mikel Merino, Nikola Milenkovic, Omar Marmoush, Yoane Wissa",Bruno Borges Fernandes,Anthony Elanga,"Anthony Elanga, Bernd Leno, Diogo Dalot Teixeira, Jorgen Strand Larsen, Jurrien Timber, Marco Asensio, Mikel Merino, Morgan Rogers, Omar Marmoush","Bruno Guimaraes Rodriguez Moura, Ismaila Sarr, Jaden Philogene-Bidace, Joao Pedro Junqueira de Jesus, Mads Hermansen, Marc Cucurella Saseta, Mohamed Salah, Ollie Watkins, Tosin Adarabioyo",430.0,8,1,346.403,,350.0,115.60999999999999
106,"Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Diogo Dalot Teixeira, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jake O'Brien, Jorgen Strand Larsen, Jurrien Timber, Levi Colwill, Marco Asensio, Mikel Merino, Morgan Rogers, Nikola Milenkovic, Omar Marmoush","Anthony Elanga, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jorgen Strand Larsen, Jurrien Timber, Levi Colwill, Marco Asensio, Mikel Merino, Morgan Rogers, Nikola Milenkovic, Omar Marmoush",Marco Asensio,Anthony Elanga,Francisco Evanilson de Lima Barbosa,Yoane Wissa,439.0,0,1,230.793,,430.0,107.13199999999999
107,"Alex Iwobi, Andre Onana, Brennan Johnson, Diogo Dalot Teixeira, Ederson Santana de Moraes, Fabian Schar, Francisco Evanilson de Lima Barbosa, Jacob Murphy, Jorgen Strand Larsen, Morgan Rogers, Nikola Milenkovic, Omar Marmoush, Pablo Sarabia, Reece James, Tino Livramento","Alex Iwobi, Andre Onana, Brennan Johnson, Fabian Schar, Francisco Evanilson de Lima Barbosa, Jacob Murphy, Jorgen Strand Larsen, Morgan Rogers, Pablo Sarabia, Reece James, Tino Livramento",Brennan Johnson,Jacob Murphy,"Alex Iwobi, Andre Onana, Brennan Johnson, Fabian Schar, Jacob Murphy, Pablo Sarabia, Reece James, Tino Livramento","Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Jake O'Brien, Jurrien Timber, Levi Colwill, Marco Asensio, Mikel Merino",482.0,7,1,119.661,,439.0,119.661
