gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw
90,"Alex Iwobi, Alexander Isak, Ashley Young, Bilal El Khannouss, Cole Palmer, Daniel Munoz, Dean Huijsen, Jordan Pickford, Jurrien Timber, Kevin De Bruyne, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Ollie Watkins, William Saliba","Alex Iwobi, Alexander Isak, Ashley Young, Bilal El Khannouss, Dean Huijsen, Jordan Pickford, Jurrien Timber, Kevin De Bruyne, Mohamed Salah, Ollie Watkins, William Saliba",Mohamed Salah,Dean Huijsen,"Alex Iwobi, Bilal El Khannouss, Dean Huijsen, Jurrien Timber, Kevin De Bruyne, Ollie Watkins, William Saliba","Aaron Wan-Bissaka, Bukayo Saka, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Ola Aina",127.0,6,1,1328.7399999999993,,154.0,144.602
91,"Alexander Isak, Bryan Mbeumo, Cole Palmer, Dango Ouattara, Daniel Munoz, Dean Huijsen, Jamie Vardy, Jarrod Bowen, Jordan Pickford, Jurrien Timber, Matheus Santos Carneiro Da Cunha, Matz Sels, Morgan Gibbs-White, Nikola Milenkovic, William Saliba","Alexander Isak, Bryan Mbeumo, Cole Palmer, Dango Ouattara, Daniel Munoz, Jamie Vardy, Jarrod Bowen, Matz Sels, Morgan Gibbs-White, Nikola Milenkovic, William Saliba",Cole Palmer,Morgan Gibbs-White,"Bryan Mbeumo, Dango Ouattara, Jamie Vardy, Jarrod Bowen, Morgan Gibbs-White, Nikola Milenkovic","Alex Iwobi, Ashley Young, Bilal El Khannouss, Kevin De Bruyne, Mohamed Salah, Ollie Watkins",229.0,5,1,1356.2509999999993,,127.0,112.33100000000002
92,"Alexander Isak, Cole Palmer, Dean Huijsen, Gabriel Fernando de Jesus, Ismaila Sarr, Jacob Murphy, James Maddison, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Nikola Milenkovic, Son Heung-min, William Saliba","Alexander Isak, Ismaila Sarr, Jacob Murphy, James Maddison, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Nikola Milenkovic, Son Heung-min, William Saliba",Ismaila Sarr,James Maddison,"Gabriel Fernando de Jesus, Ismaila Sarr, Jacob Murphy, James Maddison, Lewis Hall, Son Heung-min","Bryan Mbeumo, Dango Ouattara, Daniel Munoz, Jamie Vardy, Jarrod Bowen, Morgan Gibbs-White",202.0,5,1,1385.4379999999992,,229.0,121.541
93,"Alexander Isak, Cole Palmer, Dean Huijsen, Dominik Szoboszlai, Gabriel Fernando de Jesus, Jacob Murphy, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, William Saliba","Alexander Isak, Dean Huijsen, Dominik Szoboszlai, Gabriel Fernando de Jesus, Jacob Murphy, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina",Mohamed Salah,Dominik Szoboszlai,"Dominik Szoboszlai, Mohamed Salah, Morgan Rogers, Ola Aina","Ismaila Sarr, James Maddison, Nikola Milenkovic, Son Heung-min",180.0,3,1,1387.3829999999996,,202.0,160.74099999999999
94,"Alexander Isak, Cole Palmer, Dean Huijsen, Dominik Szoboszlai, Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, William Saliba","Alexander Isak, Cole Palmer, Dean Huijsen, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Jurrien Timber, Lewis Hall, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Ola Aina, William Saliba",Joelinton Cassio Apolinario de Lira,Matheus Santos Carneiro Da Cunha,Joelinton Cassio Apolinario de Lira,Jacob Murphy,170.0,0,1,1351.1879999999994,,180.0,111.23
95,"Alexander Isak, Chris Wood, Cole Palmer, Dean Huijsen, Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Lewis Hall, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold, William Saliba","Alexander Isak, Chris Wood, Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Lewis Hall, Matz Sels, Mohamed Salah, Morgan Rogers, Ola Aina, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold",Mohamed Salah,Trent Alexander-Arnold,"Chris Wood, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold","Dominik Szoboszlai, Jurrien Timber, Matheus Santos Carneiro Da Cunha",160.0,2,1,1354.4809999999993,,170.0,132.531
96,"Alexander Isak, Amad Diallo, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Huijsen, Jordan Pickford, Matz Sels, Milos Kerkez, Ola Aina, Phil Foden, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold, William Saliba","Amad Diallo, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Huijsen, Matz Sels, Milos Kerkez, Ola Aina, Phil Foden, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira",Bryan Mbeumo,Savio 'Savinho' Moreira de Oliveira,"Amad Diallo, Bryan Mbeumo, Milos Kerkez, Phil Foden, Raul Jimenez","Gabriel Fernando de Jesus, Joelinton Cassio Apolinario de Lira, Lewis Hall, Mohamed Salah, Morgan Rogers",203.0,4,1,1348.5809999999992,,160.0,119.38000000000002
97,"Alex Iwobi, Alexander Isak, Amad Diallo, Chris Wood, Cole Palmer, Jean-Philippe Mateta, Jordan Pickford, Kaoru Mitoma, Marc Guehi, Martin Dubravka, Maxence Lacroix, Pervis Estupinan, Phil Foden, Trent Alexander-Arnold, William Saliba","Alex Iwobi, Alexander Isak, Amad Diallo, Chris Wood, Cole Palmer, Kaoru Mitoma, Marc Guehi, Martin Dubravka, Maxence Lacroix, Pervis Estupinan, Phil Foden",Amad Diallo,Alexander Isak,"Alex Iwobi, Jean-Philippe Mateta, Kaoru Mitoma, Marc Guehi, Martin Dubravka, Maxence Lacroix, Pervis Estupinan","Bryan Mbeumo, Dean Huijsen, Matz Sels, Milos Kerkez, Ola Aina, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira",219.0,6,1,1329.3429999999992,,203.0,134.692
98,"Alexander Isak, Chris Wood, Ederson Santana de Moraes, Jean-Philippe Mateta, Jordan Pickford, Justin Kluivert, Kaoru Mitoma, Marc Guehi, Mateo Kovacic, Maxence Lacroix, Pervis Estupinan, Phil Foden, Trent Alexander-Arnold, William Saliba, Yankuba Minteh","Chris Wood, Ederson Santana de Moraes, Jean-Philippe Mateta, Justin Kluivert, Kaoru Mitoma, Marc Guehi, Mateo Kovacic, Maxence Lacroix, Phil Foden, Trent Alexander-Arnold, Yankuba Minteh",Justin Kluivert,Phil Foden,"Ederson Santana de Moraes, Justin Kluivert, Mateo Kovacic, Yankuba Minteh","Alex Iwobi, Amad Diallo, Cole Palmer, Martin Dubravka",278.0,3,1,1317.2759999999994,,219.0,147.93
99,"Alexander Isak, Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, Ederson Santana de Moraes, James Tarkowski, Jean-Philippe Mateta, Jordan Pickford, Justin Kluivert, Lisandro Martinez, Maxence Lacroix, Phil Foden, Trent Alexander-Arnold, William Saliba, Yankuba Minteh","Alexander Isak, Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, Ederson Santana de Moraes, James Tarkowski, Justin Kluivert, Lisandro Martinez, Phil Foden, Trent Alexander-Arnold, William Saliba",Dango Ouattara,Cody Gakpo,"Cody Gakpo, Dango Ouattara, Dominik Szoboszlai, James Tarkowski, Lisandro Martinez","Chris Wood, Kaoru Mitoma, Marc Guehi, Mateo Kovacic, Pervis Estupinan",282.0,4,1,1169.3459999999993,,278.0,133.62
100,"Anthony Elanga, Chris Wood, Daniel Munoz, Dominik Szoboszlai, Ederson Santana de Moraes, James Tarkowski, Jean-Philippe Mateta, Jordan Pickford, Maxence Lacroix, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal, Trent Alexander-Arnold, William Saliba, Yankuba Minteh","Anthony Elanga, Chris Wood, Daniel Munoz, James Tarkowski, Jean-Philippe Mateta, Jordan Pickford, Maxence Lacroix, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal, Trent Alexander-Arnold",Mohamed Salah,Norberto Bercique Gomes Betuncal,"Anthony Elanga, Chris Wood, Daniel Munoz, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal","Alexander Isak, Cody Gakpo, Dango Ouattara, Justin Kluivert, Lisandro Martinez, Phil Foden",277.0,5,1,1035.7259999999994,,282.0,175.162
101,"Chris Wood, Daniel Munoz, Dean Henderson, Djed Spence, Dominik Szoboszlai, Ederson Santana de Moraes, Maxence Lacroix, Mikel Merino, Mohamed Salah, Norberto Bercique Gomes Betuncal, Ollie Watkins, Ryan Christie, Trent Alexander-Arnold, William Saliba, Yankuba Minteh","Chris Wood, Djed Spence, Ederson Santana de Moraes, Mikel Merino, Mohamed Salah, Norberto Bercique Gomes Betuncal, Ollie Watkins, Ryan Christie, Trent Alexander-Arnold, William Saliba, Yankuba Minteh",Mohamed Salah,Yankuba Minteh,"Dean Henderson, Djed Spence, Mikel Merino, Ollie Watkins, Ryan Christie","Anthony Elanga, James Tarkowski, Jean-Philippe Mateta, Jordan Pickford, Morgan Gibbs-White",280.0,4,1,860.5639999999996,,277.0,137.546
102,"Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Dean Henderson, Djed Spence, Dominik Szoboszlai, Ederson Santana de Moraes, Joao Pedro Junqueira de Jesus, Maxence Lacroix, Mohamed Salah, Ollie Watkins, William Saliba","Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Dean Henderson, Dominik Szoboszlai, Joao Pedro Junqueira de Jesus, Maxence Lacroix, Mohamed Salah",Brennan Johnson,Bryan Mbeumo,"Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Joao Pedro Junqueira de Jesus","Chris Wood, Mikel Merino, Norberto Bercique Gomes Betuncal, Ryan Christie, Trent Alexander-Arnold, Yankuba Minteh",216.0,5,1,723.0179999999997,,280.0,125.49200000000002
103,"Bruno Borges Fernandes, Dean Henderson, Dominik Szoboszlai, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos, Ollie Watkins, William Saliba","Bruno Borges Fernandes, Dominik Szoboszlai, Ederson Santana de Moraes, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, William Saliba",Jaden Philogene-Bidace,Ismaila Sarr,"Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Levi Colwill, Marc Cucurella Saseta, Murillo Santiago Costa dos Santos","Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bryan Mbeumo, Daniel Munoz, Djed Spence, Maxence Lacroix",284.0,6,1,597.5259999999997,,216.0,115.58600000000001
104,"Bruno Borges Fernandes, Bruno Guimaraes Rodriguez Moura, Dean Henderson, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos, Ollie Watkins, William Saliba","Bruno Borges Fernandes, Bruno Guimaraes Rodriguez Moura, Dean Henderson, Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos, Ollie Watkins",Mohamed Salah,Marc Cucurella Saseta,Bruno Guimaraes Rodriguez Moura,Dominik Szoboszlai,287.0,0,1,481.9399999999998,,284.0,127.542
105,"Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jake O'Brien, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Mikel Merino, Morgan Rogers, Murillo Santiago Costa dos Santos, Nikola Milenkovic, Omar Marmoush, William Saliba","Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Jake O'Brien, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Mikel Merino, Nikola Milenkovic, Omar Marmoush, William Saliba",Bruno Borges Fernandes,Anthony Elanga,"Anthony Elanga, Bernd Leno, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Mikel Merino, Morgan Rogers, Nikola Milenkovic, Omar Marmoush","Bruno Guimaraes Rodriguez Moura, Dean Henderson, Ismaila Sarr, Jaden Philogene-Bidace, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Ollie Watkins",384.0,8,1,350.39799999999997,,287.0,116.625
106,"Anthony Elanga, Bernd Leno, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jake O'Brien, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Marco Asensio, Mikel Merino, Morgan Rogers, Murillo Santiago Costa dos Santos, Nikola Milenkovic, Omar Marmoush, William Saliba","Anthony Elanga, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jorgen Strand Larsen, Jurrien Timber, Marco Asensio, Mikel Merino, Morgan Rogers, Murillo Santiago Costa dos Santos, Nikola Milenkovic, Omar Marmoush",Marco Asensio,Anthony Elanga,Marco Asensio,Bruno Borges Fernandes,409.0,0,1,233.77299999999997,,384.0,110.142
107,"Alex Iwobi, Andre Onana, Brennan Johnson, Ederson Santana de Moraes, Fabian Schar, Francisco Evanilson de Lima Barbosa, Jacob Murphy, Jorgen Strand Larsen, Morgan Rogers, Nikola Milenkovic, Omar Marmoush, Pablo Sarabia, Reece James, Tino Livramento, William Saliba","Alex Iwobi, Andre Onana, Brennan Johnson, Fabian Schar, Francisco Evanilson de Lima Barbosa, Jacob Murphy, Jorgen Strand Larsen, Morgan Rogers, Pablo Sarabia, Reece James, Tino Livramento",Brennan Johnson,Jacob Murphy,"Alex Iwobi, Andre Onana, Brennan Johnson, Fabian Schar, Jacob Murphy, Pablo Sarabia, Reece James, Tino Livramento","Anthony Elanga, Bernd Leno, Jake O'Brien, Jean-Ricner Bellegarde, Jurrien Timber, Marco Asensio, Mikel Merino, Murillo Santiago Costa dos Santos",418.0,7,1,119.631,,409.0,119.631
